Linux 2.6.32-431.el6.i686 (bogon) 	06/06/2019 	_i686_	(24 CPU)

12:00:01 AM       DEV       tps  rd_sec/s  wr_sec/s  avgrq-sz  avgqu-sz     await     svctm     %util
02:50:01 AM  dev253-0      0.40      0.00      3.17      8.00      0.00      9.57      3.76      0.15
02:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 AM    dev8-0      0.77      0.00      8.20     10.72      0.01      8.18      4.83      0.37
03:00:01 AM  dev253-0      1.01      0.00      8.04      8.00      0.01      8.68      3.62      0.36
03:00:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 AM  dev253-2      0.02      0.00      0.16      8.00      0.00     13.83      3.08      0.01
03:10:02 AM    dev8-0      0.76      0.03     60.24     79.12      0.08    105.39      4.35      0.33
03:10:02 AM  dev253-0      7.53      0.03     60.24      8.00      1.52    201.75      0.44      0.33
03:10:02 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:02 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 AM    dev8-0      0.29      0.00      2.97     10.33      0.00      9.15      5.34      0.15
03:20:01 AM  dev253-0      0.37      0.00      2.97      8.00      0.00      9.67      4.14      0.15
03:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 AM    dev8-0      0.28      0.00      2.96     10.57      0.00      9.74      5.87      0.16
03:30:01 AM  dev253-0      0.37      0.00      2.96      8.00      0.00     10.41      4.44      0.16
03:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 AM    dev8-0      0.30      0.00      3.12     10.34      0.00     10.02      5.43      0.16
03:40:01 AM  dev253-0      0.39      0.00      3.12      8.00      0.00     10.07      4.20      0.16
03:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 AM    dev8-0      0.32      0.00      3.47     10.83      0.00      9.70      5.15      0.16
03:50:01 AM  dev253-0      0.43      0.00      3.47      8.00      0.00     10.17      3.80      0.16
03:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 AM    dev8-0      0.35      0.00      3.61     10.32      0.00      9.34      4.93      0.17
04:00:01 AM  dev253-0      0.45      0.00      3.61      8.00      0.00      9.39      3.82      0.17
04:00:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 AM    dev8-0      0.28      0.00      3.04     10.73      0.00     10.09      5.85      0.17
04:10:01 AM  dev253-0      0.38      0.00      3.05      8.00      0.00      9.48      4.34      0.17
04:10:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 AM    dev8-0      0.28      0.00      2.87     10.36      0.00      8.72      4.83      0.13
04:20:01 AM  dev253-0      0.36      0.00      2.85      8.00      0.00      8.96      3.74      0.13
04:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:01 AM    dev8-0      0.30      0.00      3.04     10.31      0.00      9.64      5.21      0.15
04:30:01 AM  dev253-0      0.38      0.00      3.04      8.00      0.00      9.61      4.04      0.15
04:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 AM    dev8-0      0.32      0.00      3.23     10.24      0.00     10.13      5.07      0.16
04:40:01 AM  dev253-0      0.41      0.00      3.27      8.00      0.00     10.47      3.91      0.16
04:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 AM    dev8-0      0.31      0.00      3.32     10.71      0.00      8.99      4.91      0.15
04:50:01 AM  dev253-0      0.41      0.00      3.28      8.00      0.00      9.07      3.71      0.15
04:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 AM    dev8-0      0.32      0.00      3.32     10.54      0.00      8.93      4.83      0.15
05:00:01 AM  dev253-0      0.42      0.00      3.32      8.00      0.00      9.53      3.66      0.15
05:00:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 AM    dev8-0      0.34      0.00      3.53     10.39      0.00      9.55      4.63      0.16
05:10:01 AM  dev253-0      0.44      0.00      3.53      8.00      0.00      9.45      3.56      0.16
05:10:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01 AM    dev8-0      0.28      0.00      2.87     10.36      0.00      9.17      5.16      0.14
05:20:01 AM  dev253-0      0.36      0.00      2.87      8.00      0.00      9.05      3.99      0.14
05:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 AM    dev8-0      0.28      0.00      2.95     10.59      0.00      9.41      4.93      0.14
05:30:01 AM  dev253-0      0.37      0.00      2.95      8.00      0.00      9.67      3.72      0.14
05:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:02 AM    dev8-0      0.31      0.00      3.13     10.16      0.00      8.66      4.95      0.15
05:40:02 AM  dev253-0      0.39      0.00      3.13      8.00      0.00      8.68      3.89      0.15
05:40:02 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:02 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 AM    dev8-0      0.32      0.00      3.49     10.76      0.00      9.53      5.00      0.16
05:50:01 AM  dev253-0      0.44      0.00      3.49      8.00      0.00      9.70      3.72      0.16
05:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 AM    dev8-0      0.31      0.00      3.25     10.67      0.00      9.56      5.06      0.15
06:00:01 AM  dev253-0      0.41      0.00      3.25      8.00      0.00      9.52      3.80      0.15
06:00:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 AM    dev8-0      0.30      0.00      3.03     10.09      0.00      9.01      4.87      0.15
06:10:01 AM  dev253-0      0.38      0.00      3.03      8.00      0.00      9.00      3.86      0.15
06:10:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 AM    dev8-0      0.29      0.00      3.00     10.34      0.00      9.05      5.00      0.15
06:20:01 AM  dev253-0      0.38      0.00      3.00      8.00      0.00      8.76      3.86      0.14
06:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 AM    dev8-0      0.30      0.00      3.09     10.43      0.00      9.52      4.97      0.15
06:30:01 AM  dev253-0      0.39      0.00      3.09      8.00      0.00      9.93      3.81      0.15
06:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 AM    dev8-0      0.29      0.00      3.03     10.44      0.00      9.29      5.50      0.16
06:40:01 AM  dev253-0      0.38      0.00      3.03      8.00      0.00      9.58      4.22      0.16
06:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 AM    dev8-0      0.34      0.00      3.61     10.58      0.00      9.16      5.08      0.17
06:50:01 AM  dev253-0      0.45      0.00      3.61      8.00      0.00      9.01      3.84      0.17
06:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 AM    dev8-0      0.28      0.01      3.01     10.94      0.00     10.63      5.81      0.16
07:00:01 AM  dev253-0      0.39      0.03      3.07      8.00      0.00     10.16      4.16      0.16
07:00:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 AM    dev8-0      0.43      0.01      5.43     12.75      0.01     16.31      5.02      0.21
07:10:01 AM  dev253-0      0.63      0.00      5.05      8.00      0.01     15.34      3.13      0.20
07:10:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 AM  dev253-2      0.04      0.00      0.32      8.00      0.00     12.46      4.08      0.02
07:20:01 AM    dev8-0      0.26      0.00      2.75     10.77      0.00      9.58      5.35      0.14
07:20:01 AM  dev253-0      0.34      0.00      2.75      8.00      0.00      9.67      3.98      0.14
07:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01 AM    dev8-0      0.30      0.00      3.09     10.25      0.00      8.98      5.12      0.15
07:30:01 AM  dev253-0      0.39      0.00      3.09      8.00      0.00      9.56      4.00      0.15
07:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 AM    dev8-0      0.26      0.00      2.79     10.65      0.00      9.58      5.55      0.15
07:40:01 AM  dev253-0      0.35      0.00      2.79      8.00      0.00     10.05      4.17      0.15
07:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 AM    dev8-0      0.34      0.00      3.55     10.59      0.00      8.88      4.97      0.17
07:50:01 AM  dev253-0      0.44      0.00      3.55      8.00      0.00      8.99      3.76      0.17
07:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 AM    dev8-0      0.29      0.01      3.12     10.93      0.00      9.73      4.88      0.14
08:00:01 AM  dev253-0      0.39      0.01      3.12      8.00      0.00      9.67      3.57      0.14
08:00:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:02 AM    dev8-0      0.26      0.00      2.81     10.75      0.00      9.40      5.20      0.14
08:10:02 AM  dev253-0      0.35      0.00      2.81      8.00      0.00      9.82      3.87      0.14
08:10:02 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:02 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 AM    dev8-0      0.26      0.00      2.76     10.68      0.00      8.85      4.90      0.13
08:20:01 AM  dev253-0      0.35      0.00      2.76      8.00      0.00      8.78      3.67      0.13
08:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 AM    dev8-0      0.29      0.00      3.00     10.40      0.00      9.05      5.08      0.15
08:30:01 AM  dev253-0      0.38      0.00      3.00      8.00      0.00      9.31      3.91      0.15
08:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 AM    dev8-0      0.30      0.00      3.03     10.20      0.00      8.91      5.11      0.15
08:40:01 AM  dev253-0      0.38      0.00      3.03      8.00      0.00      9.03      4.01      0.15
08:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01 AM    dev8-0      0.38      0.00      4.47     11.75      0.00      9.54      4.93      0.19
08:50:01 AM  dev253-0      0.57      0.00      4.56      8.00      0.01     10.21      3.28      0.19
08:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 AM    dev8-0      0.39      0.00      4.44     11.48      0.00      9.80      4.82      0.19
09:00:01 AM  dev253-0      0.53      0.00      4.24      8.00      0.01     10.17      3.37      0.18
09:00:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 AM  dev253-2      0.01      0.00      0.11      8.00      0.00     11.38      8.12      0.01
09:10:01 AM    dev8-0      0.51      0.00      6.81     13.40      0.01     20.15      4.26      0.22
09:10:01 AM  dev253-0      0.85      0.00      6.81      8.00      0.02     17.99      2.54      0.22
09:10:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 AM    dev8-0      0.71      0.00     25.67     36.15      0.02     29.52      4.44      0.32
09:20:01 AM  dev253-0      3.20      0.00     25.56      8.00      0.20     63.64      0.97      0.31
09:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 AM  dev253-2      0.01      0.00      0.11      8.00      0.00     12.50      4.38      0.01
09:30:01 AM    dev8-0      1.36      9.11     17.62     19.65      0.02     11.44      4.78      0.65
09:30:01 AM  dev253-0      1.58      0.00     12.66      8.00      0.02     10.16      2.90      0.46
09:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:01 AM  dev253-2      0.72      9.11      5.00     19.55      0.01     15.36      2.83      0.20
09:40:01 AM    dev8-0      1.22      0.43     29.24     24.27      0.02     19.74      4.69      0.57
09:40:01 AM  dev253-0      1.70      0.00     13.57      8.00      0.02     12.61      2.44      0.41
09:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 AM  dev253-2      2.01      0.43     15.63      8.00      0.15     72.92      0.83      0.17
09:50:01 AM    dev8-0      1.24      1.51     17.72     15.54      0.01     10.27      4.45      0.55
09:50:01 AM  dev253-0      2.00      0.00     16.03      8.00      0.02     10.62      2.37      0.48
09:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 AM  dev253-2      0.26      1.51      1.68     12.18      0.00     10.31      3.17      0.08
10:00:01 AM    dev8-0      1.69      0.05     22.38     13.30      0.01      8.21      4.29      0.72
10:00:01 AM  dev253-0      2.58      0.00     20.66      8.00      0.02      9.32      2.66      0.69
10:00:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 AM  dev253-2      0.22      0.05      1.72      8.12      0.00     12.76      1.83      0.04
10:10:01 AM    dev8-0      1.08      1.21     15.76     15.72      0.01      9.46      4.56      0.49
10:10:01 AM  dev253-0      1.89      0.57     15.02      8.27      0.02      9.83      2.46      0.46
10:10:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:01 AM  dev253-2      0.11      0.64      0.75     13.21      0.00     12.40      3.90      0.04
10:20:01 AM    dev8-0      0.93      0.00     13.86     14.87      0.01     10.67      4.62      0.43
10:20:01 AM  dev253-0      1.52      0.00     12.19      8.00      0.02     11.37      2.50      0.38
10:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01 AM  dev253-2      0.21      0.00      1.68      8.00      0.00     14.71      2.52      0.05
10:30:01 AM    dev8-0      0.70      0.00      8.98     12.82      0.01      8.55      4.45      0.31
10:30:01 AM  dev253-0      1.12      0.00      8.96      8.00      0.01      9.14      2.78      0.31
10:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 AM    dev8-0      1.25      0.05     15.60     12.57      0.01      8.72      4.57      0.57
10:40:01 AM  dev253-0      1.83      0.00     14.60      8.00      0.02      8.99      2.94      0.54
10:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 AM  dev253-2      0.14      0.05      1.08      8.29      0.00     12.95      2.98      0.04
10:50:02 AM    dev8-0      0.87      0.00     12.28     14.11      0.01     10.41      4.57      0.40
10:50:02 AM  dev253-0      1.35      0.00     10.80      8.00      0.01     10.63      2.67      0.36
10:50:02 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:02 AM  dev253-2      0.18      0.00      1.40      8.00      0.00     13.75      3.17      0.06
11:00:01 AM    dev8-0      0.43      0.00      5.09     11.77      0.00     10.75      4.92      0.21
11:00:01 AM  dev253-0      0.63      0.00      5.04      8.00      0.01     11.03      3.33      0.21
11:00:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:01 AM  dev253-2      0.01      0.00      0.05      8.00      0.00      6.50      4.75      0.00
11:10:01 AM    dev8-0      0.34      0.00      4.15     12.14      0.00      9.84      4.77      0.16
11:10:01 AM  dev253-0      0.52      0.00      4.15      8.00      0.01     10.27      3.14      0.16
11:10:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 AM    dev8-0      0.55      0.00      6.95     12.59      0.01     10.20      4.98      0.27
11:20:01 AM  dev253-0      0.87      0.00      6.95      8.00      0.01     10.60      3.17      0.27
11:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 AM    dev8-0      0.53      0.00      6.81     12.82      0.01      9.99      4.57      0.24
11:30:01 AM  dev253-0      0.85      0.00      6.81      8.00      0.01     10.46      2.85      0.24
11:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 AM    dev8-0      0.82      0.00     13.15     16.10      0.01     12.20      4.58      0.37
11:40:01 AM  dev253-0      1.58      0.00     12.64      8.00      0.02     14.48      2.26      0.36
11:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 AM  dev253-2      0.07      0.00      0.52      8.00      0.00     20.23      2.67      0.02
11:50:01 AM    dev8-0      0.81      0.00     11.19     13.84      0.01      9.48      4.44      0.36
11:50:01 AM  dev253-0      1.39      0.00     11.12      8.00      0.01      9.62      2.55      0.35
11:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 AM  dev253-2      0.01      0.00      0.05      8.00      0.00     10.50      8.25      0.01
12:00:01 PM    dev8-0      0.53      0.00      6.75     12.69      0.01      9.85      4.68      0.25
12:00:01 PM  dev253-0      0.84      0.00      6.75      8.00      0.01      9.90      2.95      0.25
12:00:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01 PM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:01 PM    dev8-0      0.58      0.00      7.89     13.57      0.01     11.64      4.68      0.27
12:10:01 PM  dev253-0      0.93      0.00      7.45      8.00      0.01     11.42      2.79      0.26
12:10:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:01 PM  dev253-2      0.06      0.00      0.44      8.00      0.00     16.70      2.24      0.01
12:20:01 PM    dev8-0      0.40      0.00      4.65     11.73      0.00     10.33      5.00      0.20
