Linux 2.6.32-431.el6.i686 (bogon) 	06/13/2019 	_i686_	(24 CPU)

12:00:01 AM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
02:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01 AM        lo      0.13      0.13      0.01      0.01      0.00      0.00      0.00
02:10:01 AM  Auto_em1      0.06      0.03      0.01      0.00      0.00      0.00      0.05
02:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
02:20:01 AM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
02:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 AM        lo      1.82      1.82      0.23      0.23      0.00      0.00      0.00
02:30:01 AM  Auto_em1      0.17      0.12      0.05      0.04      0.00      0.00      0.05
02:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
02:40:01 AM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
02:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 AM        lo      0.30      0.30      0.02      0.02      0.00      0.00      0.00
02:50:01 AM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
02:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 AM        lo      0.51      0.51      0.04      0.04      0.00      0.00      0.00
03:00:01 AM  Auto_em1      0.08      0.03      0.02      0.00      0.00      0.00      0.05
03:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 AM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
03:10:01 AM  Auto_em1      0.07      0.03      0.01      0.00      0.00      0.00      0.05
03:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
03:20:01 AM  Auto_em1      0.05      0.00      0.01      0.00      0.00      0.00      0.05
03:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
03:30:01 AM  Auto_em1      0.09      0.04      0.02      0.00      0.00      0.00      0.05
03:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 AM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
03:40:01 AM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
03:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
03:50:01 AM  Auto_em1      0.42      0.35      0.38      0.03      0.00      0.00      0.05
03:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
04:00:01 AM  Auto_em1      0.08      0.04      0.02      0.00      0.00      0.00      0.05
04:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 AM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
04:10:01 AM  Auto_em1      0.06      0.03      0.01      0.00      0.00      0.00      0.05
04:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
04:20:01 AM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
04:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
04:30:01 AM  Auto_em1      0.09      0.04      0.02      0.00      0.00      0.00      0.05
04:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 AM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
04:40:01 AM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
04:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
04:50:01 AM  Auto_em1      0.10      0.08      0.02      0.01      0.00      0.00      0.05
04:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
05:00:01 AM  Auto_em1      0.08      0.04      0.02      0.00      0.00      0.00      0.05
05:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 AM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
05:10:01 AM  Auto_em1      0.06      0.03      0.01      0.00      0.00      0.00      0.05
05:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
05:20:01 AM  Auto_em1      0.05      0.00      0.01      0.00      0.00      0.00      0.05
05:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
05:30:01 AM  Auto_em1      0.09      0.04      0.02      0.00      0.00      0.00      0.05
05:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 AM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
05:40:01 AM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
05:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
05:50:01 AM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
05:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
06:00:01 AM  Auto_em1      0.08      0.03      0.02      0.00      0.00      0.00      0.05
06:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 AM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
06:10:01 AM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
06:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
06:20:01 AM  Auto_em1      0.09      0.02      0.02      0.00      0.00      0.00      0.05
06:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
06:30:01 AM  Auto_em1      0.16      0.04      0.04      0.00      0.00      0.00      0.05
06:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 AM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
06:40:01 AM  Auto_em1      0.13      0.01      0.04      0.00      0.00      0.00      0.05
06:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
06:50:01 AM  Auto_em1      0.13      0.02      0.04      0.00      0.00      0.00      0.05
06:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
07:00:01 AM  Auto_em1      0.15      0.03      0.04      0.00      0.00      0.00      0.05
07:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 AM        lo      0.12      0.12      0.01      0.01      0.00      0.00      0.00
07:10:01 AM  Auto_em1      0.13      0.02      0.04      0.00      0.00      0.00      0.05
07:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
07:20:01 AM  Auto_em1      0.13      0.02      0.04      0.00      0.00      0.00      0.05
07:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
07:30:01 AM  Auto_em1      0.16      0.04      0.04      0.00      0.00      0.00      0.05
07:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 AM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
07:40:01 AM  Auto_em1      0.13      0.01      0.04      0.00      0.00      0.00      0.05
07:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
07:50:01 AM  Auto_em1      0.13      0.03      0.04      0.00      0.00      0.00      0.05
07:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
08:00:01 AM  Auto_em1      0.17      0.04      0.05      0.00      0.00      0.00      0.05
08:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 AM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
08:10:01 AM  Auto_em1      0.13      0.01      0.04      0.00      0.00      0.00      0.05
08:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
08:20:01 AM  Auto_em1      0.16      0.04      0.05      0.00      0.00      0.00      0.05
08:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
08:30:01 AM  Auto_em1      0.22      0.05      0.05      0.00      0.00      0.00      0.05
08:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 AM        lo      0.12      0.12      0.01      0.01      0.00      0.00      0.00
08:40:01 AM  Auto_em1      0.29      0.01      0.05      0.00      0.00      0.00      0.05
08:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01 AM        lo      0.19      0.19      0.03      0.03      0.00      0.00      0.00
08:50:01 AM  Auto_em1      0.66      0.51      0.13      0.56      0.00      0.00      0.05
08:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 AM        lo      2.48      2.48      0.40      0.40      0.00      0.00      0.00
09:00:01 AM  Auto_em1      8.66      8.58      1.07      3.56      0.00      0.00      0.05
09:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 AM        lo      3.19      3.19      0.94      0.94      0.00      0.00      0.00
09:10:01 AM  Auto_em1      2.61      3.09      0.53      3.55      0.00      0.00      0.05
09:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 AM        lo      8.16      8.16      1.90      1.90      0.00      0.00      0.00
09:20:01 AM  Auto_em1      4.67      6.26      0.66      7.30      0.00      0.00      0.05
09:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:01 AM        lo     17.03     17.03      4.45      4.45      0.00      0.00      0.00
09:30:01 AM  Auto_em1      2.91      3.96      0.54      3.52      0.00      0.00      0.05
09:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 AM        lo     10.12     10.12      3.16      3.16      0.00      0.00      0.00
09:40:01 AM  Auto_em1      7.37     12.72      1.36     14.71      0.00      0.00      0.20
09:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 AM        lo     10.01     10.01      2.89      2.89      0.00      0.00      0.00
09:50:01 AM  Auto_em1      5.12      5.69      0.77      3.69      0.00      0.00      0.06
09:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 AM        lo      7.50      7.50      1.52      1.52      0.00      0.00      0.00
10:00:01 AM  Auto_em1      8.66     25.45      1.25     35.16      0.00      0.00      0.08
10:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:01 AM        lo     10.15     10.15      2.90      2.90      0.00      0.00      0.00
10:10:01 AM  Auto_em1      4.26      7.05      0.84      7.51      0.00      0.00      0.06
10:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01 AM        lo      8.25      8.25      1.78      1.78      0.00      0.00      0.00
10:20:01 AM  Auto_em1      4.04      4.41      0.60      3.47      0.00      0.00      0.05
10:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 AM        lo     18.58     18.58      5.45      5.45      0.00      0.00      0.00
10:30:01 AM  Auto_em1      7.23      9.82      1.59     10.72      0.00      0.00      0.05
10:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 AM        lo     10.92     10.92      2.66      2.66      0.00      0.00      0.00
10:40:01 AM  Auto_em1      6.45     10.29      1.25     11.53      0.00      0.00      0.05
10:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 AM        lo      4.97      4.97      1.07      1.07      0.00      0.00      0.00
10:50:01 AM  Auto_em1      5.17      6.50      0.97      7.11      0.00      0.00      0.05
10:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:01 AM        lo      9.63      9.63      3.03      3.03      0.00      0.00      0.00
11:00:01 AM  Auto_em1      5.14      7.33      0.94      7.82      0.00      0.00      0.05
11:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:01 AM        lo      9.82      9.82      2.94      2.94      0.00      0.00      0.00
11:10:01 AM  Auto_em1     41.01    138.70      3.50    202.75      0.00      0.00      0.05
11:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 AM        lo      4.87      4.87      1.14      1.14      0.00      0.00      0.00
11:20:01 AM  Auto_em1     17.78     57.18      1.69     82.10      0.00      0.00      0.05
11:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 AM        lo      1.83      1.83      0.20      0.20      0.00      0.00      0.00
11:30:01 AM  Auto_em1      1.24      0.81      0.13      0.13      0.00      0.00      0.05
11:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 AM        lo      0.57      0.57      0.05      0.05      0.00      0.00      0.00
11:40:01 AM  Auto_em1      1.21      0.62      0.12      0.11      0.00      0.00      0.21
11:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 AM        lo      4.10      4.10      1.11      1.11      0.00      0.00      0.00
11:50:01 AM  Auto_em1      5.70      6.29      0.89      7.31      0.00      0.00      0.07
11:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01 PM        lo     10.10     10.10      2.27      2.27      0.00      0.00      0.00
12:00:01 PM  Auto_em1    145.71    113.40    125.16     13.26      0.00      0.00      0.07
12:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:01 PM        lo     13.46     13.46      3.41      3.41      0.00      0.00      0.00
12:10:01 PM  Auto_em1      4.33      6.65      0.56      8.51      0.00      0.00      0.06
12:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:20:01 PM        lo      0.30      0.30      0.02      0.02      0.00      0.00      0.00
12:20:01 PM  Auto_em1      0.60      0.27      0.06      0.02      0.00      0.00      0.05
12:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:30:02 PM        lo      0.58      0.58      0.05      0.05      0.00      0.00      0.00
12:30:02 PM  Auto_em1      0.74      0.39      0.07      0.03      0.00      0.00      0.05
12:30:02 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:40:01 PM        lo      0.51      0.51      0.04      0.04      0.00      0.00      0.00
12:40:01 PM  Auto_em1      0.61      0.29      0.06      0.02      0.00      0.00      0.05
12:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:50:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
12:50:01 PM  Auto_em1      0.59      0.26      0.06      0.02      0.00      0.00      0.05
12:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:00:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
01:00:01 PM  Auto_em1      0.66      0.34      0.07      0.02      0.00      0.00      0.05
01:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:10:01 PM        lo      1.02      1.02      0.21      0.21      0.00      0.00      0.00
01:10:01 PM  Auto_em1      0.68      0.40      0.08      0.12      0.00      0.00      0.05
01:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:20:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
01:20:01 PM  Auto_em1      0.59      0.27      0.06      0.02      0.00      0.00      0.05
01:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01 PM        lo     10.84     10.84      3.07      3.07      0.00      0.00      0.00
07:30:01 PM  Auto_em1      5.44      8.06      0.66      8.97      0.00      0.00      0.06
07:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 PM        lo      6.36      6.36      2.13      2.13      0.00      0.00      0.00
07:40:01 PM  Auto_em1      1.00      1.12      0.15      0.57      0.00      0.00      0.05
07:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 PM        lo      4.96      4.96      1.34      1.34      0.00      0.00      0.00
08:10:01 PM  Auto_em1      1.34      1.51      0.19      0.97      0.00      0.00      0.05
08:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
08:20:01 PM  Auto_em1      0.40      0.21      0.05      0.02      0.00      0.00      0.05
08:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
08:30:01 PM  Auto_em1      0.83      0.64      0.09      0.19      0.00      0.00      0.05
08:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
08:40:01 PM  Auto_em1      0.08      0.02      0.02      0.00      0.00      0.00      0.05
08:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
08:50:01 PM  Auto_em1      0.07      0.02      0.02      0.00      0.00      0.00      0.05
08:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
09:00:01 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
09:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
09:10:01 PM  Auto_em1      0.07      0.02      0.01      0.00      0.00      0.00      0.05
09:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
09:20:01 PM  Auto_em1      0.07      0.03      0.02      0.00      0.00      0.00      0.05
09:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
09:30:01 PM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
09:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
09:40:01 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
09:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
09:50:01 PM  Auto_em1      0.07      0.03      0.01      0.00      0.00      0.00      0.05
09:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
10:00:01 PM  Auto_em1      0.07      0.02      0.02      0.00      0.00      0.00      0.05
10:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:01 PM        lo      0.03      0.03      0.00      0.00      0.00      0.00      0.00
10:10:01 PM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
10:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
10:20:01 PM  Auto_em1      0.07      0.03      0.02      0.00      0.00      0.00      0.05
10:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
10:30:01 PM  Auto_em1      0.08      0.03      0.02      0.00      0.00      0.00      0.05
10:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
10:40:01 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
10:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
10:50:01 PM  Auto_em1      0.07      0.03      0.01      0.00      0.00      0.00      0.05
10:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
11:00:01 PM  Auto_em1      0.07      0.01      0.01      0.00      0.00      0.00      0.05
11:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
11:10:01 PM  Auto_em1      0.10      0.06      0.02      0.00      0.00      0.00      0.05
11:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
11:20:01 PM  Auto_em1      0.07      0.03      0.02      0.00      0.00      0.00      0.05
11:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
11:30:01 PM  Auto_em1      0.09      0.03      0.02      0.00      0.00      0.00      0.05
11:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
11:40:01 PM  Auto_em1      0.07      0.02      0.02      0.00      0.00      0.00      0.05
11:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 PM        lo      0.01      0.01      0.00      0.00      0.00      0.00      0.00
11:50:01 PM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
11:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:           lo      4.22      4.22      1.15      1.15      0.00      0.00      0.00
Average:     Auto_em1      3.56      5.21      1.20      5.39      0.00      0.00      0.06
Average:     Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
