Linux 2.6.32-431.el6.i686 (bogon) 	06/11/2019 	_i686_	(24 CPU)

12:00:01 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:00:01 PM     all      0.13      0.00      0.04      0.00      0.00     99.83
01:10:01 PM     all      0.08      0.00      0.04      0.00      0.00     99.88
01:20:01 PM     all      0.13      0.00      0.04      0.00      0.00     99.82
01:30:01 PM     all      0.11      0.00      0.04      0.00      0.00     99.85
01:40:01 PM     all      0.11      0.00      0.04      0.00      0.00     99.84
01:50:01 PM     all      0.07      0.00      0.04      0.00      0.00     99.88
02:00:01 PM     all      0.12      0.00      0.04      0.00      0.00     99.84
02:10:01 PM     all      0.07      0.00      0.04      0.01      0.00     99.88
02:20:01 PM     all      0.07      0.00      0.04      0.00      0.00     99.88
02:30:01 PM     all      0.02      0.00      0.04      0.00      0.00     99.93
02:40:01 PM     all      0.03      0.00      0.04      0.01      0.00     99.92
02:50:01 PM     all      0.02      0.00      0.04      0.00      0.00     99.93
03:00:01 PM     all      0.04      0.00      0.05      0.01      0.00     99.90
03:10:01 PM     all      0.04      0.00      0.04      0.01      0.00     99.90
03:20:01 PM     all      0.03      0.00      0.04      0.01      0.00     99.92
03:30:01 PM     all      0.68      0.00      0.10      0.03      0.00     99.19
03:40:01 PM     all      0.47      0.00      0.05      0.01      0.00     99.47
03:50:01 PM     all      0.05      0.00      0.04      0.01      0.00     99.91
04:00:01 PM     all      0.09      0.00      0.05      0.00      0.00     99.86
04:10:01 PM     all      0.03      0.00      0.04      0.01      0.00     99.93
04:20:01 PM     all      0.03      0.00      0.04      0.00      0.00     99.92
04:30:01 PM     all      0.03      0.00      0.04      0.00      0.00     99.93
04:40:01 PM     all      0.03      0.00      0.04      0.00      0.00     99.93
04:50:01 PM     all      0.03      0.00      0.04      0.00      0.00     99.93
05:00:01 PM     all      0.96      0.00      0.07      0.00      0.00     98.96
05:10:01 PM     all      0.10      0.00      0.04      0.01      0.00     99.85
05:20:01 PM     all      0.82      0.00      0.05      0.00      0.00     99.13
05:30:01 PM     all      1.11      0.00      0.07      0.01      0.00     98.81
05:40:01 PM     all      0.07      0.00      0.05      0.01      0.00     99.87
05:50:01 PM     all      0.08      0.00      0.04      0.00      0.00     99.87
06:00:01 PM     all      1.14      0.00      0.08      0.01      0.00     98.77
06:10:01 PM     all      0.20      0.00      0.05      0.02      0.00     99.73
06:20:01 PM     all      0.09      0.00      0.04      0.01      0.00     99.86
06:30:01 PM     all      0.13      0.00      0.04      0.00      0.00     99.82
06:40:01 PM     all      0.06      0.00      0.04      0.00      0.00     99.89
06:50:01 PM     all      0.11      0.00      0.05      0.00      0.00     99.84
07:00:01 PM     all      0.10      0.00      0.05      0.00      0.00     99.85
07:10:01 PM     all      0.10      0.00      0.04      0.00      0.00     99.85
07:20:01 PM     all      0.16      0.00      0.05      0.01      0.00     99.78
07:30:01 PM     all      0.08      0.00      0.04      0.01      0.00     99.87
07:40:01 PM     all      0.09      0.00      0.04      0.00      0.00     99.86
07:50:01 PM     all      0.11      0.00      0.05      0.00      0.00     99.84
08:00:01 PM     all      0.12      0.00      0.04      0.00      0.00     99.84
08:10:01 PM     all      0.08      0.00      0.04      0.00      0.00     99.87
08:20:01 PM     all      0.14      0.00      0.04      0.00      0.00     99.82
08:30:01 PM     all      0.08      0.00      0.05      0.00      0.00     99.87
08:40:01 PM     all      0.08      0.00      0.04      0.00      0.00     99.88
08:50:01 PM     all      0.13      0.00      0.04      0.00      0.00     99.82
09:00:01 PM     all      0.15      0.00      0.04      0.00      0.00     99.80
09:10:01 PM     all      0.05      0.00      0.04      0.00      0.00     99.91
09:20:01 PM     all      0.12      0.00      0.04      0.00      0.00     99.83
09:30:01 PM     all      0.07      0.00      0.04      0.00      0.00     99.88
09:40:01 PM     all      0.13      0.00      0.04      0.00      0.00     99.83
09:50:01 PM     all      0.08      0.00      0.04      0.00      0.00     99.88
10:00:01 PM     all      0.13      0.00      0.04      0.00      0.00     99.83
10:10:01 PM     all      0.08      0.00      0.04      0.00      0.00     99.88
10:20:02 PM     all      0.13      0.00      0.04      0.00      0.00     99.83
10:30:01 PM     all      0.10      0.00      0.04      0.00      0.00     99.86
10:40:01 PM     all      0.05      0.00      0.05      0.00      0.00     99.90
10:50:01 PM     all      0.17      0.00      0.05      0.01      0.00     99.78
11:00:01 PM     all      0.08      0.00      0.04      0.00      0.00     99.87
11:10:01 PM     all      0.08      0.00      0.04      0.00      0.00     99.88
11:20:01 PM     all      0.14      0.00      0.04      0.00      0.00     99.82
11:30:01 PM     all      0.09      0.00      0.05      0.00      0.00     99.86
11:40:01 PM     all      0.14      0.00      0.04      0.00      0.00     99.82
11:50:01 PM     all      0.09      0.00      0.04      0.00      0.00     99.87
Average:        all      0.10      0.00      0.05      0.00      0.00     99.85
