Linux 2.6.32-431.el6.i686 (bogon) 	06/12/2019 	_i686_	(24 CPU)

12:00:01 AM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
04:30:01 AM  Auto_em1      0.12      0.06      0.04      0.01      0.00      0.00      0.05
04:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 AM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
04:40:01 AM  Auto_em1      0.06      0.00      0.01      0.00      0.00      0.00      0.05
04:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
04:50:01 AM  Auto_em1      0.06      0.03      0.01      0.00      0.00      0.00      0.05
04:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
05:00:01 AM  Auto_em1      0.08      0.03      0.02      0.00      0.00      0.00      0.05
05:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 AM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
05:10:01 AM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
05:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
05:20:01 AM  Auto_em1      0.19      0.00      0.03      0.00      0.00      0.00      0.15
05:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
05:30:01 AM  Auto_em1      0.10      0.06      0.02      0.01      0.00      0.00      0.06
05:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 AM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
05:40:01 AM  Auto_em1      0.08      0.01      0.02      0.00      0.00      0.00      0.07
05:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
05:50:01 AM  Auto_em1      0.07      0.02      0.02      0.00      0.00      0.00      0.05
05:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
06:00:01 AM  Auto_em1      0.09      0.04      0.02      0.00      0.00      0.00      0.05
06:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 AM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
06:10:01 AM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
06:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
06:20:01 AM  Auto_em1      0.08      0.01      0.02      0.00      0.00      0.00      0.05
06:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
06:30:01 AM  Auto_em1      0.16      0.05      0.04      0.00      0.00      0.00      0.05
06:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 AM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
06:40:01 AM  Auto_em1      0.13      0.01      0.04      0.00      0.00      0.00      0.05
06:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
06:50:01 AM  Auto_em1      0.13      0.02      0.04      0.00      0.00      0.00      0.05
06:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
07:00:01 AM  Auto_em1      0.15      0.04      0.04      0.00      0.00      0.00      0.05
07:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 AM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
07:10:01 AM  Auto_em1      0.15      0.03      0.04      0.00      0.00      0.00      0.05
07:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
07:20:01 AM  Auto_em1      0.12      0.00      0.04      0.00      0.00      0.00      0.05
07:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
07:30:01 AM  Auto_em1      0.16      0.05      0.04      0.00      0.00      0.00      0.05
07:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 AM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
07:40:01 AM  Auto_em1      0.13      0.00      0.04      0.00      0.00      0.00      0.05
07:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
07:50:01 AM  Auto_em1      0.14      0.02      0.04      0.00      0.00      0.00      0.05
07:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
08:00:01 AM  Auto_em1      0.17      0.06      0.04      0.00      0.00      0.00      0.05
08:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 AM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
08:10:01 AM  Auto_em1      0.14      0.02      0.04      0.00      0.00      0.00      0.05
08:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 AM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
08:20:01 AM  Auto_em1      0.13      0.01      0.04      0.00      0.00      0.00      0.05
08:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 AM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
08:30:01 AM  Auto_em1      0.16      0.06      0.04      0.00      0.00      0.00      0.05
08:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 AM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
08:40:01 AM  Auto_em1      0.14      0.01      0.04      0.00      0.00      0.00      0.05
08:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01 AM        lo      0.20      0.20      0.03      0.03      0.00      0.00      0.00
08:50:01 AM  Auto_em1      0.49      0.05      0.08      0.02      0.00      0.00      0.17
08:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 AM        lo      1.47      1.47      0.32      0.32      0.00      0.00      0.00
09:00:01 AM  Auto_em1      3.36      3.51      0.42      3.97      0.00      0.00      0.06
09:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 AM        lo      6.05      6.05      1.69      1.69      0.00      0.00      0.00
09:10:01 AM  Auto_em1      5.18      5.30      0.63      5.57      0.00      0.00      0.08
09:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 AM        lo      3.76      3.76      0.81      0.81      0.00      0.00      0.00
09:20:01 AM  Auto_em1    321.13    165.74    452.52     21.92      0.00      0.00      0.06
09:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:01 AM        lo     28.63     28.63      9.36      9.36      0.00      0.00      0.00
09:30:01 AM  Auto_em1    347.26    193.53    455.52     35.61      0.00      0.00      0.05
09:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 AM        lo      5.04      5.04      1.51      1.51      0.00      0.00      0.00
09:40:01 AM  Auto_em1      0.96      0.69      0.23      0.26      0.00      0.00      0.05
09:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 AM        lo      9.98      9.98      2.53      2.53      0.00      0.00      0.00
09:50:01 AM  Auto_em1      3.77      8.50      0.61     11.14      0.00      0.00      0.05
09:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 AM        lo      3.06      3.06      0.77      0.77      0.00      0.00      0.00
10:00:01 AM  Auto_em1      1.86      3.35      0.30      4.15      0.00      0.00      0.05
10:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:01 AM        lo      1.91      1.91      0.56      0.56      0.00      0.00      0.00
10:10:01 AM  Auto_em1      1.11      0.84      0.21      0.42      0.00      0.00      0.05
10:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01 AM        lo      0.48      0.48      0.04      0.04      0.00      0.00      0.00
10:20:01 AM  Auto_em1      0.57      0.27      0.06      0.11      0.00      0.00      0.05
10:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 AM        lo      4.20      4.20      1.15      1.15      0.00      0.00      0.00
10:30:01 AM  Auto_em1      4.47      7.07      0.56      9.18      0.00      0.00      0.05
10:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 AM        lo     18.38     18.38      4.61      4.61      0.00      0.00      0.00
10:40:01 AM  Auto_em1      1.81      2.56      0.51      2.40      0.00      0.00      0.05
10:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 AM        lo     25.11     25.11      6.90      6.90      0.00      0.00      0.00
10:50:01 AM  Auto_em1      3.22      4.70      0.62      4.39      0.00      0.00      0.05
10:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:01 AM        lo     17.92     17.92      5.77      5.77      0.00      0.00      0.00
11:00:01 AM  Auto_em1      9.78     12.45      1.24     12.39      0.00      0.00      0.05
11:00:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:01 AM        lo     35.50     35.50     10.50     10.50      0.00      0.00      0.00
11:10:01 AM  Auto_em1      6.17     12.00      1.31     14.80      0.00      0.00      0.16
11:10:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 AM        lo      6.68      6.68      1.40      1.40      0.00      0.00      0.00
11:20:01 AM  Auto_em1     16.99     28.05      1.63     37.80      0.00      0.00      0.06
11:20:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 AM        lo      7.18      7.18      2.23      2.23      0.00      0.00      0.00
11:30:01 AM  Auto_em1    151.28    171.38     20.23    103.96      0.00      0.00      0.10
11:30:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 AM        lo     13.74     13.74      3.77      3.77      0.00      0.00      0.00
11:40:01 AM  Auto_em1     85.39     99.11     11.72     62.70      0.00      0.00      0.08
11:40:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 AM        lo      0.89      0.89      0.13      0.13      0.00      0.00      0.00
11:50:01 AM  Auto_em1      1.66      1.26      0.23      0.47      0.00      0.00      0.05
11:50:01 AM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01 PM        lo      1.34      1.34      0.26      0.26      0.00      0.00      0.00
12:00:01 PM  Auto_em1      2.33      2.12      0.37      1.64      0.00      0.00      0.05
12:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:01 PM        lo      2.10      2.10      0.48      0.48      0.00      0.00      0.00
12:10:01 PM  Auto_em1      1.50      1.15      0.36      0.58      0.00      0.00      0.05
12:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:20:01 PM        lo      0.38      0.38      0.03      0.03      0.00      0.00      0.00
12:20:01 PM  Auto_em1      0.59      0.26      0.06      0.02      0.00      0.00      0.05
12:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:30:02 PM        lo      0.37      0.37      0.03      0.03      0.00      0.00      0.00
12:30:02 PM  Auto_em1      0.61      0.28      0.06      0.02      0.00      0.00      0.05
12:30:02 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:40:01 PM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
12:40:01 PM  Auto_em1      0.58      0.26      0.06      0.02      0.00      0.00      0.05
12:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:50:01 PM        lo      0.32      0.32      0.02      0.02      0.00      0.00      0.00
12:50:01 PM  Auto_em1      0.58      0.25      0.06      0.02      0.00      0.00      0.05
12:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:00:01 PM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
01:00:01 PM  Auto_em1      0.60      0.27      0.06      0.02      0.00      0.00      0.05
01:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:10:01 PM        lo      1.27      1.27      0.30      0.30      0.00      0.00      0.00
01:10:01 PM  Auto_em1      1.61      1.38      0.27      0.61      0.00      0.00      0.05
01:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:20:01 PM        lo     11.40     11.40      3.03      3.03      0.00      0.00      0.00
01:20:01 PM  Auto_em1      3.94      8.99      0.74     11.11      0.00      0.00      0.05
01:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01 PM        lo     23.42     23.42      6.95      6.95      0.00      0.00      0.00
01:30:01 PM  Auto_em1      1.72      2.48      0.46      2.24      0.00      0.00      0.05
01:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:40:01 PM        lo     12.40     12.40      3.11      3.11      0.00      0.00      0.00
01:40:01 PM  Auto_em1      4.11      5.12      0.79      5.39      0.00      0.00      0.05
01:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM        lo     10.43     10.43      2.97      2.97      0.00      0.00      0.00
01:50:01 PM  Auto_em1     26.96     55.94      2.63     77.89      0.00      0.00      0.05
01:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:00:01 PM        lo     12.78     12.78      3.55      3.55      0.00      0.00      0.00
02:00:01 PM  Auto_em1      3.34      3.66      0.62      2.91      0.00      0.00      0.05
02:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01 PM        lo      7.24      7.24      1.94      1.94      0.00      0.00      0.00
02:10:01 PM  Auto_em1     78.00     87.91     11.54     52.80      0.00      0.00      0.05
02:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 PM        lo     16.02     16.02      5.64      5.64      0.00      0.00      0.00
02:20:01 PM  Auto_em1      5.65      8.48      1.22      9.39      0.00      0.00      0.05
02:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 PM        lo      3.15      3.15      0.85      0.85      0.00      0.00      0.00
02:30:01 PM  Auto_em1      2.31      2.25      1.25      1.64      0.00      0.00      0.14
02:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 PM        lo      9.75      9.75      2.66      2.66      0.00      0.00      0.00
02:40:01 PM  Auto_em1      2.90      3.12      0.41      2.33      0.00      0.00      0.07
02:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM        lo      5.37      5.37      1.31      1.31      0.00      0.00      0.00
02:50:01 PM  Auto_em1      2.72      2.58      0.61      1.21      0.00      0.00      0.06
02:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 PM        lo      9.47      9.47      3.00      3.00      0.00      0.00      0.00
03:00:01 PM  Auto_em1      4.46      6.78      0.93      7.22      0.00      0.00      0.07
03:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:02 PM        lo      9.46      9.46      2.57      2.57      0.00      0.00      0.00
03:10:02 PM  Auto_em1      4.55      4.97      1.15      4.77      0.00      0.00      0.16
03:10:02 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 PM        lo      7.61      7.61      2.17      2.17      0.00      0.00      0.00
03:20:01 PM  Auto_em1     27.97     73.83      3.12    104.79      0.00      0.00      0.06
03:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 PM        lo     18.18     18.18      5.20      5.20      0.00      0.00      0.00
03:30:01 PM  Auto_em1     13.19     28.05      1.72     38.22      0.00      0.00      0.07
03:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 PM        lo      4.62      4.62      1.07      1.07      0.00      0.00      0.00
03:40:01 PM  Auto_em1      5.16      6.20      0.90      7.25      0.00      0.00      0.21
03:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 PM        lo     10.78     10.78      2.74      2.74      0.00      0.00      0.00
03:50:01 PM  Auto_em1     63.25     94.05      4.96    127.49      0.00      0.00      0.06
03:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 PM        lo     14.77     14.77      4.25      4.25      0.00      0.00      0.00
04:00:01 PM  Auto_em1      9.89     13.90      1.52     17.07      0.00      0.00      0.08
04:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 PM        lo     15.45     15.45      3.93      3.93      0.00      0.00      0.00
04:10:01 PM  Auto_em1     15.06     18.77      2.10     23.13      0.00      0.00      0.17
04:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 PM        lo     30.97     30.97      9.34      9.34      0.00      0.00      0.00
04:20:01 PM  Auto_em1      3.69      4.48      0.85      3.54      0.00      0.00      0.06
04:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:01 PM        lo     15.91     15.91      4.16      4.16      0.00      0.00      0.00
04:30:01 PM  Auto_em1      2.69      3.69      0.52      3.38      0.00      0.00      0.07
04:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 PM        lo     15.43     15.43      3.89      3.89      0.00      0.00      0.00
04:40:01 PM  Auto_em1      8.40     13.54      1.92     17.24      0.00      0.00      0.21
04:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM        lo     29.89     29.89      7.74      7.74      0.00      0.00      0.00
04:50:01 PM  Auto_em1      3.85      4.89      1.81      4.19      0.00      0.00      0.10
04:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 PM        lo      9.36      9.36      2.39      2.39      0.00      0.00      0.00
05:00:01 PM  Auto_em1      3.72      4.34      0.78      4.58      0.00      0.00      0.07
05:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 PM        lo     11.36     11.36      3.01      3.01      0.00      0.00      0.00
05:10:01 PM  Auto_em1      5.77      8.91      1.37     10.42      0.00      0.00      0.18
05:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01 PM        lo     16.58     16.58      4.32      4.32      0.00      0.00      0.00
05:20:01 PM  Auto_em1      4.42      5.79      1.91      5.17      0.00      0.00      0.06
05:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 PM        lo     15.31     15.31      4.96      4.96      0.00      0.00      0.00
05:30:01 PM  Auto_em1     11.95     20.52      2.00     25.81      0.00      0.00      0.06
05:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM        lo     15.94     15.94      5.05      5.05      0.00      0.00      0.00
05:40:01 PM  Auto_em1     22.43     53.73      3.15     74.13      0.00      0.00      0.25
05:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM        lo     10.12     10.12      2.16      2.16      0.00      0.00      0.00
05:50:01 PM  Auto_em1     30.64     85.23      3.19    117.39      0.00      0.00      0.07
05:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM        lo     25.13     25.13      6.28      6.28      0.00      0.00      0.00
06:00:01 PM  Auto_em1     23.31     74.63      2.61    107.34      0.00      0.00      0.07
