Linux 2.6.32-431.el6.i686 (bogon) 	06/11/2019 	_i686_	(24 CPU)

12:00:01 AM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:40:01 PM        lo      1.83      1.83      0.35      0.35      0.00      0.00      0.00
05:40:01 PM  Auto_em1     54.62     61.73      7.08     38.45      0.00      0.00      0.23
05:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM        lo      1.26      1.26      0.11      0.11      0.00      0.00      0.00
05:50:01 PM  Auto_em1      1.58      1.01      0.17      0.27      0.00      0.00      0.07
05:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM        lo     10.20     10.20      2.97      2.97      0.00      0.00      0.00
06:00:01 PM  Auto_em1     17.37     26.91      1.70     36.10      0.00      0.00      0.06
06:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 PM        lo     14.58     14.58      3.10      3.10      0.00      0.00      0.00
06:10:01 PM  Auto_em1      3.66      4.15      0.60      4.01      0.00      0.00      0.16
06:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM        lo      1.08      1.08      0.26      0.26      0.00      0.00      0.00
06:20:01 PM  Auto_em1      1.19      0.89      0.16      0.60      0.00      0.00      0.07
06:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM        lo      0.92      0.92      0.08      0.08      0.00      0.00      0.00
06:30:01 PM  Auto_em1      0.85      0.37      0.08      0.03      0.00      0.00      0.06
06:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM        lo      0.23      0.23      0.01      0.01      0.00      0.00      0.00
06:40:01 PM  Auto_em1      0.94      0.33      0.09      0.03      0.00      0.00      0.16
06:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
06:50:01 PM  Auto_em1      0.97      0.42      0.09      0.03      0.00      0.00      0.07
06:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 PM        lo      0.59      0.59      0.06      0.06      0.00      0.00      0.00
07:00:01 PM  Auto_em1      1.17      0.62      0.12      0.25      0.00      0.00      0.11
07:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 PM        lo      0.12      0.12      0.02      0.02      0.00      0.00      0.00
07:10:01 PM  Auto_em1      1.46      0.92      0.16      0.77      0.00      0.00      0.18
07:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01 PM        lo      6.00      6.00      1.73      1.73      0.00      0.00      0.00
07:20:01 PM  Auto_em1      5.65      7.20      0.66      8.88      0.00      0.00      0.06
07:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01 PM        lo      0.91      0.91      0.11      0.11      0.00      0.00      0.00
07:30:01 PM  Auto_em1      2.12      1.69      0.25      1.41      0.00      0.00      0.06
07:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 PM        lo      0.31      0.31      0.03      0.03      0.00      0.00      0.00
07:40:01 PM  Auto_em1      1.45      1.07      0.18      0.57      0.00      0.00      0.07
07:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 PM        lo      0.52      0.52      0.05      0.05      0.00      0.00      0.00
07:50:01 PM  Auto_em1      1.17      1.05      0.15      1.20      0.00      0.00      0.05
07:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 PM        lo      0.33      0.33      0.03      0.03      0.00      0.00      0.00
08:00:01 PM  Auto_em1      0.12      0.05      0.02      0.00      0.00      0.00      0.05
08:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 PM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
08:10:01 PM  Auto_em1      0.08      0.03      0.02      0.00      0.00      0.00      0.05
08:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
08:20:01 PM  Auto_em1      0.07      0.02      0.01      0.00      0.00      0.00      0.05
08:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 PM        lo      0.32      0.32      0.04      0.04      0.00      0.00      0.00
08:30:01 PM  Auto_em1      0.54      0.42      0.08      0.47      0.00      0.00      0.05
08:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 PM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
08:40:01 PM  Auto_em1      0.16      0.10      0.03      0.05      0.00      0.00      0.05
08:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01 PM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
08:50:01 PM  Auto_em1      0.68      0.60      0.09      0.74      0.00      0.00      0.05
08:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 PM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
09:00:01 PM  Auto_em1      0.11      0.06      0.02      0.01      0.00      0.00      0.05
09:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 PM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
09:10:01 PM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
09:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
09:20:01 PM  Auto_em1      0.08      0.03      0.02      0.00      0.00      0.00      0.05
09:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:01 PM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
09:30:01 PM  Auto_em1      0.09      0.03      0.02      0.00      0.00      0.00      0.05
09:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 PM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
09:40:01 PM  Auto_em1      0.07      0.03      0.02      0.00      0.00      0.00      0.05
09:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
09:50:01 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
09:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 PM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
10:00:01 PM  Auto_em1      0.09      0.04      0.02      0.00      0.00      0.00      0.05
10:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:01 PM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
10:10:01 PM  Auto_em1      0.06      0.03      0.01      0.00      0.00      0.00      0.05
10:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:02 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
10:20:02 PM  Auto_em1      0.06      0.01      0.01      0.00      0.00      0.00      0.05
10:20:02 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 PM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
10:30:01 PM  Auto_em1      0.09      0.04      0.02      0.00      0.00      0.00      0.05
10:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 PM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
10:40:01 PM  Auto_em1      0.06      0.02      0.01      0.00      0.00      0.00      0.05
10:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
10:50:01 PM  Auto_em1      0.18      0.18      0.05      0.02      0.00      0.00      0.05
10:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:01 PM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
11:00:01 PM  Auto_em1      0.09      0.03      0.02      0.00      0.00      0.00      0.05
11:00:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:01 PM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
11:10:01 PM  Auto_em1      0.08      0.04      0.02      0.00      0.00      0.00      0.05
11:10:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
11:20:01 PM  Auto_em1      0.10      0.04      0.02      0.00      0.00      0.00      0.05
11:20:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 PM        lo      0.31      0.31      0.02      0.02      0.00      0.00      0.00
11:30:01 PM  Auto_em1      0.08      0.03      0.02      0.00      0.00      0.00      0.05
11:30:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 PM        lo      0.11      0.11      0.01      0.01      0.00      0.00      0.00
11:40:01 PM  Auto_em1      0.08      0.03      0.02      0.00      0.00      0.00      0.05
11:40:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 PM        lo      0.10      0.10      0.01      0.01      0.00      0.00      0.00
11:50:01 PM  Auto_em1      0.24      0.07      0.03      0.01      0.00      0.00      0.16
11:50:01 PM  Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:           lo      1.61      1.61      0.39      0.39      0.00      0.00      0.00
Average:     Auto_em1     10.41     14.35      2.07     14.50      0.00      0.00      0.08
Average:     Auto_em2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
