Linux 2.6.32-431.el6.i686 (bogon) 	06/09/2019 	_i686_	(24 CPU)

12:00:01 AM       DEV       tps  rd_sec/s  wr_sec/s  avgrq-sz  avgqu-sz     await     svctm     %util
05:00:01 AM    dev8-0      0.33      0.00      3.40     10.46      0.00      9.57      4.97      0.16
05:00:01 AM  dev253-0      0.43      0.00      3.40      8.00      0.00      9.67      3.80      0.16
05:00:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 AM    dev8-0      0.29      0.00      3.05     10.59      0.00     10.79      5.62      0.16
05:10:01 AM  dev253-0      0.38      0.00      3.05      8.00      0.00     10.61      4.25      0.16
05:10:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01 AM    dev8-0      0.31      0.00      3.20     10.27      0.00      9.52      5.19      0.16
05:20:01 AM  dev253-0      0.40      0.00      3.21      8.00      0.00      9.64      4.03      0.16
05:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 AM    dev8-0      0.30      0.00      3.04     10.31      0.00      9.41      5.12      0.15
05:30:01 AM  dev253-0      0.38      0.00      3.03      8.00      0.00      9.19      3.99      0.15
05:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 AM    dev8-0      0.27      0.00      2.82     10.36      0.00     10.57      5.92      0.16
05:40:01 AM  dev253-0      0.35      0.00      2.82      8.00      0.00     10.27      4.57      0.16
05:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 AM    dev8-0      0.33      0.00      3.51     10.73      0.00     10.14      5.10      0.17
05:50:01 AM  dev253-0      0.44      0.00      3.51      8.00      0.00     10.48      3.80      0.17
05:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:02 AM    dev8-0      0.34      0.00      3.55     10.53      0.00     11.24      5.62      0.19
