Linux 2.6.32-431.el6.i686 (bogon) 	06/10/2019 	_i686_	(24 CPU)

12:00:01 AM       DEV       tps  rd_sec/s  wr_sec/s  avgrq-sz  avgqu-sz     await     svctm     %util
07:20:01 AM  dev253-0      0.39      0.00      3.11      8.00      0.00     11.29      4.27      0.17
07:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01 AM    dev8-0      0.28      0.00      2.88     10.47      0.00      9.88      5.37      0.15
07:30:01 AM  dev253-0      0.36      0.00      2.88      8.00      0.00     10.03      4.10      0.15
07:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 AM    dev8-0      0.28      0.00      2.95     10.52      0.00      9.38      4.95      0.14
07:40:01 AM  dev253-0      0.37      0.00      2.96      8.00      0.00      9.03      3.76      0.14
07:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 AM    dev8-0      0.32      0.00      3.47     10.78      0.00      9.83      5.12      0.16
07:50:01 AM  dev253-0      0.43      0.00      3.46      8.00      0.00      9.70      3.81      0.16
07:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 AM    dev8-0      0.33      0.00      3.48     10.71      0.00      9.95      5.12      0.17
08:00:01 AM  dev253-0      0.44      0.00      3.48      8.00      0.00     10.01      3.83      0.17
08:00:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 AM    dev8-0      0.30      0.00      3.12     10.52      0.00      9.37      5.22      0.15
08:10:01 AM  dev253-0      0.39      0.00      3.12      8.00      0.00      9.15      3.97      0.15
08:10:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 AM    dev8-0      0.29      0.00      3.07     10.51      0.00      9.98      5.22      0.15
08:20:01 AM  dev253-0      0.38      0.00      3.07      8.00      0.00     10.69      3.97      0.15
08:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 AM    dev8-0      0.32      0.00      3.20     10.05      0.00     10.43      5.37      0.17
08:30:01 AM  dev253-0      0.40      0.00      3.20      8.00      0.00     10.16      4.28      0.17
08:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 AM    dev8-0      0.29      0.00      2.93     10.19      0.00      8.62      4.97      0.14
08:40:01 AM  dev253-0      0.37      0.00      2.93      8.00      0.00      8.96      3.90      0.14
08:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01 AM    dev8-0      0.32      0.00      3.42     10.84      0.00      9.35      4.86      0.15
08:50:01 AM  dev253-0      0.43      0.00      3.42      8.00      0.00      9.63      3.59      0.15
08:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 AM    dev8-0      0.39      0.00      4.44     11.53      0.00     11.84      4.99      0.19
09:00:01 AM  dev253-0      0.56      0.00      4.44      8.00      0.01     11.45      3.46      0.19
09:00:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 AM    dev8-0      0.62      0.56      7.24     12.65      0.01     19.62      3.85      0.24
09:10:01 AM  dev253-0      0.98      0.56      7.24      8.00      0.02     18.15      2.44      0.24
09:10:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 AM    dev8-0      0.40      0.00      5.08     12.65      0.00     10.60      4.79      0.19
09:20:01 AM  dev253-0      0.64      0.00      5.08      8.00      0.01     10.83      3.03      0.19
09:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:01 AM    dev8-0      0.36      0.00      4.68     12.88      0.00     10.07      4.76      0.17
09:30:01 AM  dev253-0      0.59      0.00      4.74      8.00      0.01     10.79      2.92      0.17
09:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 AM    dev8-0      0.35      0.01      3.76     10.88      0.00      9.39      4.83      0.17
09:40:01 AM  dev253-0      0.46      0.00      3.66      8.00      0.00      9.61      3.51      0.16
09:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 AM  dev253-2      0.01      0.01      0.05      8.00      0.00     11.00      8.20      0.01
09:50:01 AM    dev8-0      0.48      1.96      5.17     14.81      0.01     13.71      4.13      0.20
09:50:01 AM  dev253-0      0.64      0.00      5.13      8.00      0.01     13.50      2.94      0.19
09:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 AM  dev253-2      0.25      1.96      0.05      8.00      0.00      5.07      0.40      0.01
10:00:01 AM    dev8-0      0.35      0.00      3.91     11.11      0.00     10.83      5.58      0.20
10:00:01 AM  dev253-0      0.44      0.00      3.55      8.00      0.00     10.23      3.83      0.17
10:00:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 AM  dev253-2      0.04      0.00      0.35      8.00      0.00     12.38      6.08      0.03
10:10:01 AM    dev8-0      0.32      0.00      3.36     10.61      0.00      9.68      5.31      0.17
10:10:01 AM  dev253-0      0.40      0.00      3.18      8.00      0.00      9.76      3.98      0.16
10:10:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:01 AM  dev253-2      0.02      0.00      0.19      8.00      0.00     14.14      4.36      0.01
10:20:01 AM    dev8-0      0.73      0.00      9.34     12.73      0.01      9.91      4.85      0.36
10:20:01 AM  dev253-0      1.00      0.00      8.03      8.00      0.01      9.45      3.01      0.30
10:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01 AM  dev253-2      0.16      0.00      1.31      8.00      0.00     15.63      3.28      0.05
10:30:01 AM    dev8-0      0.51      0.00      6.06     11.79      0.01      9.80      5.28      0.27
10:30:01 AM  dev253-0      0.62      0.00      4.97      8.00      0.01      9.72      3.45      0.21
10:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 AM  dev253-2      0.14      0.00      1.08      8.00      0.00     11.10      4.21      0.06
10:40:01 AM    dev8-0      0.32      0.00      3.31     10.44      0.00     10.27      5.63      0.18
10:40:01 AM  dev253-0      0.36      0.00      2.91      8.00      0.00      9.98      4.04      0.15
10:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 AM  dev253-2      0.05      0.00      0.40      8.00      0.00      9.27      6.30      0.03
10:50:01 AM    dev8-0      0.44      0.00      5.01     11.48      0.00      9.70      4.97      0.22
10:50:01 AM  dev253-0      0.59      0.00      4.72      8.00      0.01      9.92      3.27      0.19
10:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 AM  dev253-2      0.04      0.00      0.29      8.00      0.00     11.09      6.64      0.02
11:00:01 AM    dev8-0      0.37      0.00      3.92     10.74      0.00      9.93      4.85      0.18
11:00:01 AM  dev253-0      0.49      0.00      3.92      8.00      0.00      9.70      3.61      0.18
11:00:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:01 AM    dev8-0      0.35      0.00      3.55     10.28      0.00      9.35      5.12      0.18
11:10:01 AM  dev253-0      0.42      0.00      3.34      8.00      0.00      9.42      3.86      0.16
11:10:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:01 AM  dev253-2      0.03      0.00      0.21      8.00      0.00     10.88      5.81      0.02
11:20:01 AM    dev8-0      4.63      2.61    110.83     24.52      0.09     20.53      4.08      1.89
11:20:01 AM  dev253-0      8.30      0.07     66.30      8.00      0.20     23.78      1.81      1.50
11:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 AM  dev253-2      5.74      2.55     44.53      8.20      0.42     73.39      0.74      0.42
11:30:01 AM    dev8-0      0.53      0.00      6.73     12.74      0.01     10.10      4.97      0.26
11:30:01 AM  dev253-0      0.84      0.00      6.71      8.00      0.01     10.43      3.12      0.26
11:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 AM  dev253-2      0.00      0.00      0.03      8.00      0.00      9.00      4.50      0.00
11:40:01 AM    dev8-0      0.36      0.00      4.11     11.30      0.00     10.15      4.77      0.17
11:40:01 AM  dev253-0      0.51      0.00      4.11      8.00      0.00      9.68      3.38      0.17
11:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 AM    dev8-0      1.39      0.56     38.18     27.82      0.04     27.83      4.46      0.62
11:50:01 AM  dev253-0      4.54      0.29     36.03      8.00      0.27     60.09      1.23      0.56
11:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 AM  dev253-2      0.27      0.27      2.15      8.94      0.00     16.12      2.52      0.07
12:00:01 PM    dev8-0      1.16      0.45     20.68     18.26      0.01     12.48      4.39      0.51
12:00:01 PM  dev253-0      2.49      0.45     19.85      8.16      0.03     13.35      1.98      0.49
12:00:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01 PM  dev253-2      0.10      0.00      0.83      8.00      0.00     15.18      2.16      0.02
12:10:01 PM    dev8-0      0.43      0.00      4.66     10.86      0.00      9.55      4.70      0.20
12:10:01 PM  dev253-0      0.58      0.00      4.67      8.00      0.01      9.49      3.45      0.20
12:10:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:01 PM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:20:01 PM    dev8-0      0.37      0.00      4.18     11.23      0.00     10.11      4.85      0.18
